Kp,Ki,Kd,trial,error,slip
2.5,0.22777777777777777,0.4,3,0.8385459649808283,False
2.5,0.22777777777777777,0.4,4,0.6100523363163415,False
2.5,0.22777777777777777,0.4,5,0.3694535576553747,False
2.5,0.22777777777777777,0.4,6,0.5786697798213455,False
2.5,0.22777777777777777,0.4,7,0.5479083066368127,False
2.5,0.22777777777777777,0.4,8,0.539223436371201,False
2.5,0.22777777777777777,0.4,9,0.34625781385688326,False
2.5,0.22777777777777777,0.4,10,0.5782533497096705,False
2.5,0.22777777777777777,0.4,11,0.5272939431579705,False
2.5,0.22777777777777777,0.4,12,1.080555141135058,True
2.5,0.22777777777777777,0.4,13,0.7883022815240601,True
2.5,0.22777777777777777,0.4,14,0.35055145000108556,False
2.5,0.22777777777777777,0.4,15,0.5975865387246838,False
2.5,0.22777777777777777,0.4,16,0.5093907609328678,False
2.5,0.22777777777777777,0.4,17,0.48010472396047216,False
2.5,0.22777777777777777,0.4,18,0.7182242169424057,False
2.5,0.22777777777777777,0.4,19,0.7333671251227977,True
2.5,0.22777777777777777,0.5,0,0.8465409098779848,False
2.5,0.22777777777777777,0.5,1,0.7368441720436062,False
2.5,0.22777777777777777,0.5,2,0.7860081246829175,False
2.5,0.22777777777777777,0.5,3,0.625497049435956,False
2.5,0.22777777777777777,0.5,4,0.7460114241302181,False
2.5,0.22777777777777777,0.5,5,0.9232492205537515,False
2.5,0.22777777777777777,0.5,6,0.917473375787218,False
2.5,0.22777777777777777,0.5,7,0.9894121421062582,False
2.5,0.22777777777777777,0.5,8,0.8817486580438757,False
2.5,0.22777777777777777,0.5,9,0.7990246830353543,False
2.5,0.22777777777777777,0.5,10,0.873194667064737,False
2.5,0.22777777777777777,0.5,11,0.5821193304850022,False
2.5,0.22777777777777777,0.5,12,1.5579066063616653,True
2.5,0.22777777777777777,0.5,13,0.8872675802457984,False
2.5,0.22777777777777777,0.5,14,1.1186754704667345,True
2.5,0.22777777777777777,0.5,15,0.9094752789296634,False
2.5,0.22777777777777777,0.5,16,0.7770344922615238,False
2.5,0.22777777777777777,0.5,17,0.7922299293326649,False
2.5,0.22777777777777777,0.5,18,0.6276432251754164,False
2.5,0.22777777777777777,0.5,19,0.6512099621307615,False
2.5,0.2822222222222222,0.0,0,0.3660816056267016,False
2.5,0.2822222222222222,0.0,1,0.32540635918703964,False
2.5,0.2822222222222222,0.0,2,1.1092607126780778,True
2.5,0.2822222222222222,0.0,3,0.2519430655722313,False
2.5,0.2822222222222222,0.0,4,0.5751582137785389,False
2.5,0.2822222222222222,0.0,5,0.5465086691003153,False
2.5,0.2822222222222222,0.0,6,0.07962376648234398,False
2.5,0.2822222222222222,0.0,7,0.17972637453302046,False
2.5,0.2822222222222222,0.0,8,0.40200291769679897,False
2.5,0.2822222222222222,0.0,9,0.3059428606141752,False
2.5,0.2822222222222222,0.0,10,0.13835538312426088,False
2.5,0.2822222222222222,0.0,11,0.1277151650286986,False
2.5,0.2822222222222222,0.0,12,0.3306142881022698,False
2.5,0.2822222222222222,0.0,13,0.11664240482443392,False
2.5,0.2822222222222222,0.0,14,0.11123213783690539,False
2.5,0.2822222222222222,0.0,15,0.15418395322039377,False
2.5,0.2822222222222222,0.0,16,0.5102041940109007,False
2.5,0.2822222222222222,0.0,17,0.40008043167835533,True
2.5,0.2822222222222222,0.0,18,0.5381442850386355,False
2.5,0.2822222222222222,0.0,19,0.3179923890896953,False
2.5,0.2822222222222222,0.1,0,0.19971112468955543,False
2.5,0.2822222222222222,0.1,1,0.4446726554304145,False
2.5,0.2822222222222222,0.1,2,0.420716714076657,False
2.5,0.2822222222222222,0.1,3,0.36657569292238573,False
2.5,0.2822222222222222,0.1,4,0.07792786531648613,False
2.5,0.2822222222222222,0.1,5,0.20703412615488387,False
2.5,0.2822222222222222,0.1,6,0.2253205116829424,False
2.5,0.2822222222222222,0.1,7,0.36665174113457777,False
2.5,0.2822222222222222,0.1,8,0.016284070052794752,False
2.5,0.2822222222222222,0.1,9,0.19583696910828585,False
2.5,0.2822222222222222,0.1,10,0.2565129147355881,False
2.5,0.2822222222222222,0.1,11,0.22020070799632205,False
2.5,0.2822222222222222,0.1,12,0.5001729409403165,False
2.5,0.2822222222222222,0.1,13,0.4044827903116876,False
2.5,0.2822222222222222,0.1,14,0.40404253529994194,False
2.5,0.2822222222222222,0.1,15,0.1852285384207885,False
2.5,0.2822222222222222,0.1,16,0.6085934796240965,True
2.5,0.2822222222222222,0.1,17,0.12621737146227296,False
2.5,0.2822222222222222,0.1,18,0.4039551734306942,False
2.5,0.2822222222222222,0.1,19,0.13658128791339896,False
2.5,0.2822222222222222,0.2,0,0.43412255546657463,False
2.5,0.2822222222222222,0.2,1,0.42354358927983027,False
2.5,0.2822222222222222,0.2,2,0.41928038756593033,False
2.5,0.2822222222222222,0.2,3,0.30206337485001633,False
2.5,0.2822222222222222,0.2,4,0.1886110099167116,False
2.5,0.2822222222222222,0.2,5,0.5650108260242639,False
2.5,0.2822222222222222,0.2,6,0.4999831044808982,False
2.5,0.2822222222222222,0.2,7,0.3055508012839393,False
2.5,0.2822222222222222,0.2,8,0.33265690103457907,False
2.5,0.2822222222222222,0.2,9,0.2575540230382896,False
2.5,0.2822222222222222,0.2,10,0.0401388050388648,False
2.5,0.2822222222222222,0.2,11,0.283362069907208,False
2.5,0.2822222222222222,0.2,12,0.37148685862319364,False
2.5,0.2822222222222222,0.2,13,0.21463723452109618,False
2.5,0.2822222222222222,0.2,14,0.25018036810733946,False
2.5,0.2822222222222222,0.2,15,0.24889275368693003,False
2.5,0.2822222222222222,0.2,16,0.3143614790415961,False
2.5,0.2822222222222222,0.2,17,0.9205979693536654,True
2.5,0.2822222222222222,0.2,18,0.3371815784105709,False
2.5,0.2822222222222222,0.2,19,0.3807528450722877,False
2.5,0.2822222222222222,0.30000000000000004,0,0.43711119765897316,False
2.5,0.2822222222222222,0.30000000000000004,1,0.5829575775841385,False
2.5,0.2822222222222222,0.30000000000000004,2,0.5621344779252406,False
2.5,0.2822222222222222,0.30000000000000004,3,0.17687912418814258,False
2.5,0.2822222222222222,0.30000000000000004,4,0.16320136356338685,False
2.5,0.2822222222222222,0.30000000000000004,5,0.3697597780692951,False
2.5,0.2822222222222222,0.30000000000000004,6,0.5177726665607437,False
2.5,0.2822222222222222,0.30000000000000004,7,0.576625493911878,False
2.5,0.2822222222222222,0.30000000000000004,8,0.34601978515585713,False
2.5,0.2822222222222222,0.30000000000000004,9,0.36595244488887846,False
2.5,0.2822222222222222,0.30000000000000004,10,0.35425658591888587,False
2.5,0.2822222222222222,0.30000000000000004,11,0.3859982654781827,False
2.5,0.2822222222222222,0.30000000000000004,12,0.42157500317521845,False
2.5,0.2822222222222222,0.30000000000000004,13,0.33029856580993744,False
2.5,0.2822222222222222,0.30000000000000004,14,0.3538037291832204,False
2.5,0.2822222222222222,0.30000000000000004,15,0.45536495932150084,False
2.5,0.2822222222222222,0.30000000000000004,16,0.21294801439183006,False
2.5,0.2822222222222222,0.30000000000000004,17,0.6759971137697063,False
2.5,0.2822222222222222,0.30000000000000004,18,0.7204975068089065,False
2.5,0.2822222222222222,0.30000000000000004,19,0.5133750064729009,False
2.5,0.2822222222222222,0.4,0,0.7639500520873034,False
2.5,0.2822222222222222,0.4,1,0.4277846725142369,False
2.5,0.2822222222222222,0.4,2,0.4718046387331215,False
2.5,0.2822222222222222,0.4,3,0.2208468936466607,False
2.5,0.2822222222222222,0.4,4,0.5670604119776175,False
2.5,0.2822222222222222,0.4,5,0.571527463672927,False
2.5,0.2822222222222222,0.4,6,0.6015509221958478,False
2.5,0.2822222222222222,0.4,7,3.624989564994565,True
2.5,0.2822222222222222,0.4,8,0.24444199497727886,False
2.5,0.2822222222222222,0.4,9,0.4588011515808457,False
2.5,0.2822222222222222,0.4,10,0.644268697808195,False
2.5,0.2822222222222222,0.4,11,0.5437153664962947,False
2.5,0.2822222222222222,0.4,12,0.4553629352974289,False
2.5,0.2822222222222222,0.4,13,1.7927377464011576,True
2.5,0.2822222222222222,0.4,14,0.4799632511551726,False
2.5,0.2822222222222222,0.4,15,0.6585422350989601,False
2.5,0.2822222222222222,0.4,16,0.32157671152784484,False
2.5,0.2822222222222222,0.4,17,0.6681361425188987,False
2.5,0.2822222222222222,0.4,18,0.5785481219521056,False
2.5,0.2822222222222222,0.4,19,0.534289418991562,False
2.5,0.2822222222222222,0.5,0,0.6052092027244658,False
2.5,0.2822222222222222,0.5,1,0.7881757628650907,False
2.5,0.2822222222222222,0.5,2,0.8788036166951847,False
2.5,0.2822222222222222,0.5,3,0.8067239781872791,False
2.5,0.2822222222222222,0.5,4,1.1201839370894768,True
2.5,0.2822222222222222,0.5,5,0.7461357267966975,False
2.5,0.2822222222222222,0.5,6,0.6028257334839346,False
2.5,0.2822222222222222,0.5,7,0.5068565310106228,False
2.5,0.2822222222222222,0.5,8,0.7550299656242344,False
2.5,0.2822222222222222,0.5,9,0.8947657609894997,False
2.5,0.2822222222222222,0.5,10,0.8157678120655452,False
2.5,0.2822222222222222,0.5,11,0.9495221721745047,False
2.5,0.2822222222222222,0.5,12,0.5219579095203328,False
2.5,0.2822222222222222,0.5,13,0.7228519482131034,False
2.5,0.2822222222222222,0.5,14,0.7869628014461433,False
2.5,0.2822222222222222,0.5,15,0.6536384025021721,False
2.5,0.2822222222222222,0.5,16,0.793393890472656,False
2.5,0.2822222222222222,0.5,17,0.9401862360979044,False
2.5,0.2822222222222222,0.5,18,0.8572140357335591,False
2.5,0.2822222222222222,0.5,19,0.9636457066638423,False
2.5,0.33666666666666667,0.0,0,0.35555851223681767,False
2.5,0.33666666666666667,0.0,1,0.2977804302945617,False
2.5,0.33666666666666667,0.0,2,0.5409893415524856,False
2.5,0.33666666666666667,0.0,3,0.3305881515643144,False
2.5,0.33666666666666667,0.0,4,0.5785758490372279,False
2.5,0.33666666666666667,0.0,5,0.4495832700179727,False
2.5,0.33666666666666667,0.0,6,0.21391832206024308,False
2.5,0.33666666666666667,0.0,7,0.2830032117905236,False
2.5,0.33666666666666667,0.0,8,0.5394267230289245,False
2.5,0.33666666666666667,0.0,9,0.4808396094078581,False
2.5,0.33666666666666667,0.0,10,0.4236033906640735,False
2.5,0.33666666666666667,0.0,11,0.4059179384105842,False
2.5,0.33666666666666667,0.0,12,0.12152620453922108,False
2.5,0.33666666666666667,0.0,13,0.15061062188898142,False
2.5,0.33666666666666667,0.0,14,0.34812815107812534,False
2.5,0.33666666666666667,0.0,15,0.630609347133467,False
2.5,0.33666666666666667,0.0,16,0.18765966128326328,False
2.5,0.33666666666666667,0.0,17,0.2732146340418401,False
2.5,0.33666666666666667,0.0,18,1.7688950378623298,True
2.5,0.33666666666666667,0.0,19,0.39793382417189693,False
2.5,0.33666666666666667,0.1,0,0.5133013191944772,False
2.5,0.33666666666666667,0.1,1,0.5772030608192862,False
2.5,0.33666666666666667,0.1,2,0.3147462634830649,False
2.5,0.33666666666666667,0.1,3,0.4404693721557392,False
2.5,0.33666666666666667,0.1,4,0.07138290689572085,False
2.5,0.33666666666666667,0.1,5,0.8594324562855193,True
2.5,0.33666666666666667,0.1,6,0.24844316891597806,False
2.5,0.33666666666666667,0.1,7,0.3554663203491871,False
2.5,0.33666666666666667,0.1,8,0.008087838680468473,False
2.5,0.33666666666666667,0.1,9,0.15033205180246195,False
2.5,0.33666666666666667,0.1,10,0.4732029616411889,False
2.5,0.33666666666666667,0.1,11,0.3732733874855701,False
2.5,0.33666666666666667,0.1,12,0.014121924714546819,False
2.5,0.33666666666666667,0.1,13,0.3596432851148636,False
2.5,0.33666666666666667,0.1,14,0.1956851663656836,False
2.5,0.33666666666666667,0.1,15,0.3081030502082859,False
2.5,0.33666666666666667,0.1,16,1.5658241433571867,True
2.5,0.33666666666666667,0.1,17,0.1154590421991146,False
2.5,0.33666666666666667,0.1,18,0.337746745818428,False
2.5,0.33666666666666667,0.1,19,0.004723039262945095,False
2.5,0.33666666666666667,0.2,0,0.3202475085913636,False
2.5,0.33666666666666667,0.2,1,0.21153587442272162,False
2.5,0.33666666666666667,0.2,2,0.24079393378901687,False
2.5,0.33666666666666667,0.2,3,0.08472048424835116,False
2.5,0.33666666666666667,0.2,4,0.29162174066138163,False
2.5,0.33666666666666667,0.2,5,0.4729468080890168,True
2.5,0.33666666666666667,0.2,6,0.4818588158272515,True
2.5,0.33666666666666667,0.2,7,0.41443798340139804,False
2.5,0.33666666666666667,0.2,8,0.4515753162267959,False
2.5,0.33666666666666667,0.2,9,0.5493911109386358,False
2.5,0.33666666666666667,0.2,10,0.4369449329764241,True
2.5,0.33666666666666667,0.2,11,0.3598197210126795,False
2.5,0.33666666666666667,0.2,12,2.3739470375390703,True
2.5,0.33666666666666667,0.2,13,0.1343327590851919,False
2.5,0.33666666666666667,0.2,14,2.2497687238821995,True
2.5,0.33666666666666667,0.2,15,0.30761513387699985,False
2.5,0.33666666666666667,0.2,16,0.42575246858767213,False
2.5,0.33666666666666667,0.2,17,0.31362749706996845,False
2.5,0.33666666666666667,0.2,18,0.2730989434459833,False
2.5,0.33666666666666667,0.2,19,2.6782491008689204,True
2.5,0.33666666666666667,0.30000000000000004,0,0.4786850353043127,False
2.5,0.33666666666666667,0.30000000000000004,1,0.24651080586009314,False
2.5,0.33666666666666667,0.30000000000000004,2,0.5893635705781186,False
2.5,0.33666666666666667,0.30000000000000004,3,0.49916433241830455,False
2.5,0.33666666666666667,0.30000000000000004,4,0.4482070413868865,False
2.5,0.33666666666666667,0.30000000000000004,5,0.49207176616350823,False
2.5,0.33666666666666667,0.30000000000000004,6,0.55282045912108,True
2.5,0.33666666666666667,0.30000000000000004,7,0.7295304557855735,False
2.5,0.33666666666666667,0.30000000000000004,8,0.35108470057460806,False
2.5,0.33666666666666667,0.30000000000000004,9,0.32641380594530717,False
2.5,0.33666666666666667,0.30000000000000004,10,1.2036812930937202,True
2.5,0.33666666666666667,0.30000000000000004,11,0.4129488337188501,False
2.5,0.33666666666666667,0.30000000000000004,12,0.7468250371619221,False
2.5,0.33666666666666667,0.30000000000000004,13,0.31123367028258886,False
2.5,0.33666666666666667,0.30000000000000004,14,0.5039409335200564,False
2.5,0.33666666666666667,0.30000000000000004,15,0.45926623962808133,False
2.5,0.33666666666666667,0.30000000000000004,16,0.2781312450829191,False
2.5,0.33666666666666667,0.30000000000000004,17,0.5112201487057839,False
2.5,0.33666666666666667,0.30000000000000004,18,0.5572483375039269,False
2.5,0.33666666666666667,0.30000000000000004,19,0.4441494831288092,False
2.5,0.33666666666666667,0.4,0,0.5209097503982718,False
2.5,0.33666666666666667,0.4,1,0.6149655852362104,False
2.5,0.33666666666666667,0.4,2,0.7313232769138251,False
2.5,0.33666666666666667,0.4,3,0.5025967091719655,False
2.5,0.33666666666666667,0.4,4,0.5916354422819055,False
2.5,0.33666666666666667,0.4,5,0.6334717825942286,False
2.5,0.33666666666666667,0.4,6,0.725820288649769,False
2.5,0.33666666666666667,0.4,7,0.6192779882412667,False
2.5,0.33666666666666667,0.4,8,0.5639425692865427,False
2.5,0.33666666666666667,0.4,9,0.6432950089791768,False
2.5,0.33666666666666667,0.4,10,0.7737534907062122,False
2.5,0.33666666666666667,0.4,11,0.6693976805042668,False
2.5,0.33666666666666667,0.4,12,0.5954039395561043,False
2.5,0.33666666666666667,0.4,13,0.6122167306172138,False
2.5,0.33666666666666667,0.4,14,0.786943975448856,True
2.5,0.33666666666666667,0.4,15,0.7121710192624413,False
2.5,0.33666666666666667,0.4,16,0.47783676494313565,False
2.5,0.33666666666666667,0.4,17,0.8446182705226599,False
2.5,0.33666666666666667,0.4,18,0.5334778472934762,False
2.5,0.33666666666666667,0.4,19,0.300832988630059,False
2.5,0.33666666666666667,0.5,0,0.9157031835279874,False
2.5,0.33666666666666667,0.5,1,0.7220767529549079,False
2.5,0.33666666666666667,0.5,2,0.9402651893320286,False
2.5,0.33666666666666667,0.5,3,0.7907806455598773,False
2.5,0.33666666666666667,0.5,4,1.3030531650467536,True
2.5,0.33666666666666667,0.5,5,0.5943411478672798,False
2.5,0.33666666666666667,0.5,6,0.5145559493756526,False
2.5,0.33666666666666667,0.5,7,0.8633654677509521,False
2.5,0.33666666666666667,0.5,8,0.9674386257004822,True
2.5,0.33666666666666667,0.5,9,0.6533997398803829,False
2.5,0.33666666666666667,0.5,10,0.859882650284429,False
2.5,0.33666666666666667,0.5,11,0.6367137633509807,False
2.5,0.33666666666666667,0.5,12,0.6707394042569149,False
2.5,0.33666666666666667,0.5,13,0.9038206297127274,False
2.5,0.33666666666666667,0.5,14,1.744815300161108,True
2.5,0.33666666666666667,0.5,15,0.7895389031183722,False
2.5,0.33666666666666667,0.5,16,1.0500750510653956,False
2.5,0.33666666666666667,0.5,17,0.9395511266846533,False
2.5,0.33666666666666667,0.5,18,0.7948622188898331,True
2.5,0.33666666666666667,0.5,19,2.686275316158552,True
2.5,0.3911111111111111,0.0,0,0.3839714014466855,False
2.5,0.3911111111111111,0.0,1,0.1964195123559127,False
2.5,0.3911111111111111,0.0,2,0.7249319399006586,True
2.5,0.3911111111111111,0.0,3,0.268449431332122,False
2.5,0.3911111111111111,0.0,4,0.6379358351148894,False
2.5,0.3911111111111111,0.0,5,0.4530639142671279,False
2.5,0.3911111111111111,0.0,6,0.5296468975721766,False
2.5,0.3911111111111111,0.0,7,0.31230967348983996,False
2.5,0.3911111111111111,0.0,8,0.29566411169584883,False
2.5,0.3911111111111111,0.0,9,0.5909844232362805,False
2.5,0.3911111111111111,0.0,10,0.35670698571860193,False
2.5,0.3911111111111111,0.0,11,0.35441421019864894,False
2.5,0.3911111111111111,0.0,12,0.9759464834980431,True
2.5,0.3911111111111111,0.0,13,0.5229608909204834,False
2.5,0.3911111111111111,0.0,14,0.04199830524199866,False
2.5,0.3911111111111111,0.0,15,0.9525212896800886,True
2.5,0.3911111111111111,0.0,16,0.5570667265582918,False
2.5,0.3911111111111111,0.0,17,0.39881334704485294,False
2.5,0.3911111111111111,0.0,18,0.5246457416977209,False
2.5,0.3911111111111111,0.0,19,0.42583163262177554,False
2.5,0.3911111111111111,0.1,0,0.20503667519215796,False
2.5,0.3911111111111111,0.1,1,0.424239827156249,False
2.5,0.3911111111111111,0.1,2,0.3421717589553456,False
2.5,0.3911111111111111,0.1,3,0.27290367510862173,False
2.5,0.3911111111111111,0.1,4,0.28482808482093736,False
2.5,0.3911111111111111,0.1,5,0.5023602814527325,False
2.5,0.3911111111111111,0.1,6,0.3858530006083244,False
2.5,0.3911111111111111,0.1,7,0.37511459479312864,False
2.5,0.3911111111111111,0.1,8,0.5906807173128648,False
2.5,0.3911111111111111,0.1,9,0.2493038489192273,False
2.5,0.3911111111111111,0.1,10,0.33515018563808185,False
2.5,0.3911111111111111,0.1,11,1.160674892083407,True
2.5,0.3911111111111111,0.1,12,0.5064363310185644,False
2.5,0.3911111111111111,0.1,13,0.48980879135816513,False
2.5,0.3911111111111111,0.1,14,0.3924693841973738,False
2.5,0.3911111111111111,0.1,15,0.1672000110741696,False
2.5,0.3911111111111111,0.1,16,0.056685996289164875,False
2.5,0.3911111111111111,0.1,17,0.24226251695018605,False
2.5,0.3911111111111111,0.1,18,0.2814246573120654,False
2.5,0.3911111111111111,0.1,19,0.4746368424065971,True
2.5,0.3911111111111111,0.2,0,0.26730123022561647,False
2.5,0.3911111111111111,0.2,1,0.5639732686068016,False
2.5,0.3911111111111111,0.2,2,1.5423262451010489,True
2.5,0.3911111111111111,0.2,3,0.4041139290027353,False
2.5,0.3911111111111111,0.2,4,0.36359898683981606,False
2.5,0.3911111111111111,0.2,5,0.4192222747840384,False
2.5,0.3911111111111111,0.2,6,0.6253542497180005,False
2.5,0.3911111111111111,0.2,7,0.5024748132933488,False
2.5,0.3911111111111111,0.2,8,0.2827315339758148,False
2.5,0.3911111111111111,0.2,9,0.6510512406848303,False
2.5,0.3911111111111111,0.2,10,0.41578574222771836,False
2.5,0.3911111111111111,0.2,11,0.2982540457957706,False
2.5,0.3911111111111111,0.2,12,0.1493842642799408,False
2.5,0.3911111111111111,0.2,13,0.27991126122916915,False
2.5,0.3911111111111111,0.2,14,0.7223307032981485,True
2.5,0.3911111111111111,0.2,15,0.24101858218608177,False
2.5,0.3911111111111111,0.2,16,0.2843391348017228,False
2.5,0.3911111111111111,0.2,17,0.35111121928570876,False
2.5,0.3911111111111111,0.2,18,0.5772980167355042,False
2.5,0.3911111111111111,0.2,19,0.4105261749833168,False
2.5,0.3911111111111111,0.30000000000000004,0,0.6088627262229807,False
2.5,0.3911111111111111,0.30000000000000004,1,0.5034053455313353,False
2.5,0.3911111111111111,0.30000000000000004,2,0.43345187771019766,False
2.5,0.3911111111111111,0.30000000000000004,3,0.20982435641568298,False
2.5,0.3911111111111111,0.30000000000000004,4,0.3478812849072448,False
2.5,0.3911111111111111,0.30000000000000004,5,0.4922360613351707,False
2.5,0.3911111111111111,0.30000000000000004,6,0.5170262037557736,False
2.5,0.3911111111111111,0.30000000000000004,7,0.6371234182649598,False
2.5,0.3911111111111111,0.30000000000000004,8,0.2581768453663109,False
2.5,0.3911111111111111,0.30000000000000004,9,1.353670365399211,True
2.5,0.3911111111111111,0.30000000000000004,10,0.33856477254162143,False
2.5,0.3911111111111111,0.30000000000000004,11,0.3118772140596515,False
2.5,0.3911111111111111,0.30000000000000004,12,0.5076887179406653,False
2.5,0.3911111111111111,0.30000000000000004,13,0.19671795011971271,False
2.5,0.3911111111111111,0.30000000000000004,14,0.5869938047971301,False
2.5,0.3911111111111111,0.30000000000000004,15,0.5570677772842116,False
2.5,0.3911111111111111,0.30000000000000004,16,0.9434940017488604,True
2.5,0.3911111111111111,0.30000000000000004,17,0.42485849674477644,False
2.5,0.3911111111111111,0.30000000000000004,18,0.2193448168404204,False
2.5,0.3911111111111111,0.30000000000000004,19,0.7724815473467661,False
2.5,0.3911111111111111,0.4,0,0.6645652480444432,False
2.5,0.3911111111111111,0.4,1,0.23260822164308997,False
2.5,0.3911111111111111,0.4,2,1.7390644651756946,True
2.5,0.3911111111111111,0.4,3,5.545739479969367,True
2.5,0.3911111111111111,0.4,4,0.5960787718999874,False
2.5,0.3911111111111111,0.4,5,0.7610781354496265,False
2.5,0.3911111111111111,0.4,6,0.45954321278361765,False
2.5,0.3911111111111111,0.4,7,0.43488590085649026,False
2.5,0.3911111111111111,0.4,8,0.6953082952331979,False
2.5,0.3911111111111111,0.4,9,0.6143138400249375,False
2.5,0.3911111111111111,0.4,10,1.3608397943010204,True
2.5,0.3911111111111111,0.4,11,0.745942703368255,False
2.5,0.3911111111111111,0.4,12,0.7900493546313719,False
2.5,0.3911111111111111,0.4,13,0.6770504381164861,False
2.5,0.3911111111111111,0.4,14,0.6238872770826698,False
2.5,0.3911111111111111,0.4,15,0.6734361503613758,False
2.5,0.3911111111111111,0.4,16,0.40908509136024734,False
2.5,0.3911111111111111,0.4,17,0.34285605395236013,False
2.5,0.3911111111111111,0.4,18,0.7240040682294839,False
2.5,0.3911111111111111,0.4,19,0.8018583431850204,True
2.5,0.3911111111111111,0.5,0,1.0899633953167411,True
2.5,0.3911111111111111,0.5,1,0.8359092255450927,False
2.5,0.3911111111111111,0.5,2,4.326483837157441,True
2.5,0.3911111111111111,0.5,3,0.8723446083087188,False
2.5,0.3911111111111111,0.5,4,0.8031273916814307,False
2.5,0.3911111111111111,0.5,5,0.5435611071130002,False
2.5,0.3911111111111111,0.5,6,1.0001243115418796,False
2.5,0.3911111111111111,0.5,7,0.9244503680745403,False
2.5,0.3911111111111111,0.5,8,0.9557138211148654,True
2.5,0.3911111111111111,0.5,9,0.8205628035946522,False
2.5,0.3911111111111111,0.5,10,0.7551869013354244,False
2.5,0.3911111111111111,0.5,11,0.8645800529860195,False
2.5,0.3911111111111111,0.5,12,0.9604191382647951,False
2.5,0.3911111111111111,0.5,13,0.8061313643881187,False
2.5,0.3911111111111111,0.5,14,0.7887674389627873,False
2.5,0.3911111111111111,0.5,15,1.0453206242041848,False
2.5,0.3911111111111111,0.5,16,0.7677501143928922,False
2.5,0.3911111111111111,0.5,17,0.828791465309542,False
2.5,0.3911111111111111,0.5,18,0.514185243593281,False
2.5,0.3911111111111111,0.5,19,0.9449048018592807,False
2.5,0.44555555555555554,0.0,0,0.5065460880494881,False
2.5,0.44555555555555554,0.0,1,0.4902441652048624,False
2.5,0.44555555555555554,0.0,2,0.48109522965508233,False
2.5,0.44555555555555554,0.0,3,0.4611272689999825,False
2.5,0.44555555555555554,0.0,4,0.3927090641368858,False
2.5,0.44555555555555554,0.0,5,0.564031792588451,False
2.5,0.44555555555555554,0.0,6,0.5145057117810563,False
2.5,0.44555555555555554,0.0,7,0.33990382729133367,False
2.5,0.44555555555555554,0.0,8,0.38696618367954566,False
2.5,0.44555555555555554,0.0,9,0.3435583503880201,True
2.5,0.44555555555555554,0.0,10,0.6261535260357635,False
2.5,0.44555555555555554,0.0,11,0.32406657793955457,False
2.5,0.44555555555555554,0.0,12,0.6134144555344182,False
2.5,0.44555555555555554,0.0,13,0.4470383970347913,False
2.5,0.44555555555555554,0.0,14,0.4777537851933034,False
2.5,0.44555555555555554,0.0,15,0.2638902553105349,False
2.5,0.44555555555555554,0.0,16,0.36211398960767455,False
2.5,0.44555555555555554,0.0,17,0.42697742733312544,False
2.5,0.44555555555555554,0.0,18,0.5915653954654503,False
2.5,0.44555555555555554,0.0,19,1.1671176325109571,True
2.5,0.44555555555555554,0.1,0,0.4320046314011374,False
2.5,0.44555555555555554,0.1,1,0.38593900126688796,False
2.5,0.44555555555555554,0.1,2,0.24867497266602043,False
2.5,0.44555555555555554,0.1,3,0.527632141866956,False
2.5,0.44555555555555554,0.1,4,0.33471677506368497,False
2.5,0.44555555555555554,0.1,5,0.3018864895594523,False
2.5,0.44555555555555554,0.1,6,0.511169986638354,False
2.5,0.44555555555555554,0.1,7,0.38473678518377447,False
2.5,0.44555555555555554,0.1,8,0.26762791509207046,False
2.5,0.44555555555555554,0.1,9,0.5241609535431554,False
2.5,0.44555555555555554,0.1,10,0.42676042802839737,False
2.5,0.44555555555555554,0.1,11,0.5260686196780584,False
2.5,0.44555555555555554,0.1,12,0.3919942521926223,False
2.5,0.44555555555555554,0.1,13,0.8019270477026071,False
2.5,0.44555555555555554,0.1,14,0.17104638926144686,False
2.5,0.44555555555555554,0.1,15,0.7775130502177084,False
2.5,0.44555555555555554,0.1,16,0.32252942476480045,False
2.5,0.44555555555555554,0.1,17,0.17784064555266466,False
2.5,0.44555555555555554,0.1,18,0.440593096415784,False
2.5,0.44555555555555554,0.1,19,0.5813435912577255,False
2.5,0.44555555555555554,0.2,0,2.487285407719777,True
2.5,0.44555555555555554,0.2,1,0.19193331053873558,False
2.5,0.44555555555555554,0.2,2,0.21858858386824773,False
2.5,0.44555555555555554,0.2,3,0.32764317763397444,False
2.5,0.44555555555555554,0.2,4,0.6368869650510374,False
2.5,0.44555555555555554,0.2,5,0.37935575805814375,False
2.5,0.44555555555555554,0.2,6,2.3750807893623658,True
2.5,0.44555555555555554,0.2,7,0.4418871794158543,False
2.5,0.44555555555555554,0.2,8,0.576781839592025,False
2.5,0.44555555555555554,0.2,9,0.7181835336031184,False
2.5,0.44555555555555554,0.2,10,0.4123866384600665,False
2.5,0.44555555555555554,0.2,11,0.34373272506248076,False
2.5,0.44555555555555554,0.2,12,0.5497544708086907,False
2.5,0.44555555555555554,0.2,13,0.3666398788167692,False
2.5,0.44555555555555554,0.2,14,0.40973359963532885,False
2.5,0.44555555555555554,0.2,15,0.8365031900571794,True
2.5,0.44555555555555554,0.2,16,0.6313871095411285,False
2.5,0.44555555555555554,0.2,17,0.772574648030822,False
2.5,0.44555555555555554,0.2,18,0.41839697622846495,False
2.5,0.44555555555555554,0.2,19,0.22741048468187045,False
